mentions,,,non-mentions,,,,,,,,,,,,,,,
NONE : NN,4,0.000147645,IN : MD,63,0.000245397,,,,,,,,,,,,,
NONE : NNP,44,0.001624096,IN : NN,6827,0.02659245,,,,,,,,,,,,,
NONE : NNS,7,0.000258379,IN : NNP,7890,0.030733035,,,,,,,,,,,,,
NONE : POS,2,7.38E-05,IN : NNPS,127,0.000494689,,,,,,,,,,,,,
NONE : PRP,1,3.69E-05,IN : NNS,1544,0.006014171,,,,,,,,,,,,,
NONE : RB,3,0.000110734,IN : NONE,565,0.002200781,,,,,,,,,,,,,
NONE : VBD,36,0.001328806,IN : PDT,10,3.90E-05,,,,,,,,,,,,,
NONE : VBN,2,7.38E-05,IN : POS,1,3.90E-06,,,,,,,,,,,,,
NONE : VBP,3,0.000110734,IN : PRP,564,0.002196886,,,,,,,,,,,,,
NONE : VBZ,113,0.004170973,IN : PRP$,156,0.000607649,,,,,,,,,,,,,
NONE : WP,2,7.38E-05,IN : RB,221,0.000860837,,,,,,,,,,,,,
"POS : ,",7,0.000258379,IN : RBR,11,4.28E-05,,,,,,,,,,,,,
POS : .,15,0.000553669,IN : RBS,71,0.000276558,,,,,,,,,,,,,
POS : :,1,3.69E-05,IN : RP,7,2.73E-05,,,,,,,,,,,,,
POS : CC,2,7.38E-05,IN : SYM,1,3.90E-06,,,,,,,,,,,,,
POS : CD,1,3.69E-05,IN : TO,540,0.002103402,,,,,,,,,,,,,
POS : IN,10,0.000369113,IN : VB,40,0.000155808,,,,,,,,,,,,,
POS : NN,8,0.00029529,IN : VBD,604,0.002352694,,,,,,,,,,,,,
POS : POS,2,7.38E-05,IN : VBG,277,0.001078967,,,,,,,,,,,,,
POS : TO,3,0.000110734,IN : VBN,165,0.000642706,,,,,,,,,,,,,
POS : VBD,4,0.000147645,IN : VBP,154,0.000599859,,,,,,,,,,,,,
POS : VBZ,1,3.69E-05,IN : VBZ,340,0.001324364,,,,,,,,,,,,,
POS : WDT,1,3.69E-05,IN : WDT,64,0.000249292,,,,,,,,,,,,,
PRP : .,2,7.38E-05,IN : WP,41,0.000159703,,,,,,,,,,,,,
PRP : CC,3,0.000110734,IN : WP$,1,3.90E-06,,,,,,,,,,,,,
PRP : IN,4,0.000147645,IN : WRB,66,0.000257082,,,,,,,,,,,,,
PRP : JJ,1,3.69E-05,JJ : '',1,3.90E-06,,,,,,,,,,,,,
"PRP$ : ,",11,0.000406024,JJ : $,4,1.56E-05,,,,,,,,,,,,,
PRP$ : .,14,0.000516758,JJ : (,27,0.00010517,,,,,,,,,,,,,
PRP$ : :,1,3.69E-05,JJ : ),5,1.95E-05,,,,,,,,,,,,,
PRP$ : CC,5,0.000184556,"JJ : ,",10,3.90E-05,,,,,,,,,,,,,
PRP$ : IN,11,0.000406024,JJ : .,6,2.34E-05,,,,,,,,,,,,,
PRP$ : JJ,2,7.38E-05,JJ : :,19,7.40E-05,,,,,,,,,,,,,
PRP$ : MD,1,3.69E-05,JJ : CC,1048,0.004082157,,,,,,,,,,,,,
PRP$ : NN,22,0.000812048,JJ : CD,189,0.000736191,,,,,,,,,,,,,
PRP$ : NNP,4,0.000147645,JJ : DT,705,0.002746108,,,,,,,,,,,,,
PRP$ : NNS,4,0.000147645,JJ : EX,10,3.90E-05,,,,,,,,,,,,,
PRP$ : VBD,2,7.38E-05,JJ : FW,6,2.34E-05,,,,,,,,,,,,,
PRP$ : VBG,2,7.38E-05,JJ : IN,4309,0.016784366,,,,,,,,,,,,,
PRP$ : VBP,1,3.69E-05,JJ : JJ,733,0.002855173,,,,,,,,,,,,,
PRP$ : VBZ,2,7.38E-05,JJ : JJR,12,4.67E-05,,,,,,,,,,,,,
RB : (,1,3.69E-05,JJ : JJS,27,0.00010517,,,,,,,,,,,,,
RB : ),4,0.000147645,JJ : MD,45,0.000175283,,,,,,,,,,,,,
"RB : ,",21,0.000775137,JJ : NN,2340,0.009114741,,,,,,,,,,,,,
RB : .,25,0.000922782,JJ : NNP,1567,0.00610376,,,,,,,,,,,,,
RB : CC,10,0.000369113,JJ : NNPS,18,7.01E-05,,,,,,,,,,,,,
RB : CD,1,3.69E-05,JJ : NNS,550,0.002142354,,,,,,,,,,,,,
RB : DT,1,3.69E-05,JJ : NONE,413,0.001608713,,,,,,,,,,,,,
RB : IN,19,0.000701314,JJ : PDT,1,3.90E-06,,,,,,,,,,,,,
RB : JJ,3,0.000110734,JJ : POS,4,1.56E-05,,,,,,,,,,,,,
RB : MD,1,3.69E-05,JJ : PRP,320,0.00124646,,,,,,,,,,,,,
RB : NN,11,0.000406024,JJ : PRP$,131,0.00051027,,,,,,,,,,,,,
RB : NNP,9,0.000332201,JJ : RB,262,0.001020539,,,,,,,,,,,,,
RB : NNS,2,7.38E-05,JJ : RBR,3,1.17E-05,,,,,,,,,,,,,
RB : TO,1,3.69E-05,JJ : RBS,5,1.95E-05,,,,,,,,,,,,,
RB : VBD,2,7.38E-05,JJ : RP,5,1.95E-05,,,,,,,,,,,,,
RB : VBG,1,3.69E-05,JJ : SYM,1,3.90E-06,,,,,,,,,,,,,
RB : VBN,1,3.69E-05,JJ : TO,244,0.000950426,,,,,,,,,,,,,
RB : VBP,1,3.69E-05,JJ : VB,95,0.000370043,,,,,,,,,,,,,
RB : VBZ,2,7.38E-05,JJ : VBD,535,0.002083926,,,,,,,,,,,,,
RBR : NN,3,0.000110734,JJ : VBG,292,0.001137395,,,,,,,,,,,,,
RBS : NNP,1,3.69E-05,JJ : VBN,297,0.001156871,,,,,,,,,,,,,
RP : .,1,3.69E-05,JJ : VBP,247,0.000962112,,,,,,,,,,,,,
RP : IN,2,7.38E-05,JJ : VBZ,335,0.001304888,,,,,,,,,,,,,
RP : NN,1,3.69E-05,JJ : WDT,131,0.00051027,,,,,,,,,,,,,
RP : POS,1,3.69E-05,JJ : WP,150,0.000584278,,,,,,,,,,,,,
TO : ),3,0.000110734,JJ : WP$,15,5.84E-05,,,,,,,,,,,,,
"TO : ,",91,0.003358925,JJ : WRB,34,0.000132436,,,,,,,,,,,,,
TO : .,74,0.002731434,JJR : :,1,3.90E-06,,,,,,,,,,,,,
TO : :,5,0.000184556,JJR : CC,13,5.06E-05,,,,,,,,,,,,,
TO : CC,32,0.00118116,JJR : CD,74,0.000288244,,,,,,,,,,,,,
TO : CD,1,3.69E-05,JJR : DT,21,8.18E-05,,,,,,,,,,,,,
TO : DT,3,0.000110734,JJR : IN,92,0.000358357,,,,,,,,,,,,,
TO : IN,58,0.002140853,JJR : JJ,10,3.90E-05,,,,,,,,,,,,,
TO : JJ,7,0.000258379,JJR : JJR,6,2.34E-05,,,,,,,,,,,,,
TO : MD,1,3.69E-05,JJR : JJS,2,7.79E-06,,,,,,,,,,,,,
TO : NN,6,0.000221468,JJR : MD,1,3.90E-06,,,,,,,,,,,,,
TO : NNP,19,0.000701314,JJR : NN,28,0.000109065,,,,,,,,,,,,,
TO : NNS,4,0.000147645,JJR : NNP,32,0.000124646,,,,,,,,,,,,,
TO : POS,16,0.00059058,JJR : NNPS,1,3.90E-06,,,,,,,,,,,,,
TO : RB,1,3.69E-05,JJR : NNS,13,5.06E-05,,,,,,,,,,,,,
TO : TO,3,0.000110734,JJR : NONE,11,4.28E-05,,,,,,,,,,,,,
TO : VB,2,7.38E-05,JJR : PRP,7,2.73E-05,,,,,,,,,,,,,
TO : VBD,1,3.69E-05,JJR : PRP$,4,1.56E-05,,,,,,,,,,,,,
TO : WRB,3,0.000110734,JJR : RB,4,1.56E-05,,,,,,,,,,,,,
"VB : ,",15,0.000553669,JJR : RBR,1,3.90E-06,,,,,,,,,,,,,
VB : .,15,0.000553669,JJR : TO,7,2.73E-05,,,,,,,,,,,,,
VB : CC,4,0.000147645,JJR : VB,2,7.79E-06,,,,,,,,,,,,,
VB : IN,17,0.000627492,JJR : VBD,8,3.12E-05,,,,,,,,,,,,,
VB : JJ,4,0.000147645,JJR : VBG,6,2.34E-05,,,,,,,,,,,,,
VB : NN,10,0.000369113,JJR : VBN,2,7.79E-06,,,,,,,,,,,,,
VB : NNP,13,0.000479846,JJR : VBP,4,1.56E-05,,,,,,,,,,,,,
VB : NNS,4,0.000147645,JJR : VBZ,2,7.79E-06,,,,,,,,,,,,,
VB : POS,8,0.00029529,JJR : WDT,2,7.79E-06,,,,,,,,,,,,,
VB : RB,2,7.38E-05,JJR : WP,3,1.17E-05,,,,,,,,,,,,,
VB : TO,2,7.38E-05,JJR : WRB,1,3.90E-06,,,,,,,,,,,,,
VB : VB,2,7.38E-05,JJS : (,1,3.90E-06,,,,,,,,,,,,,
VB : VBD,1,3.69E-05,JJS : ),1,3.90E-06,,,,,,,,,,,,,
VB : VBN,1,3.69E-05,JJS : :,1,3.90E-06,,,,,,,,,,,,,
VB : VBP,1,3.69E-05,JJS : CC,18,7.01E-05,,,,,,,,,,,,,
VBD : (,1,3.69E-05,JJS : CD,3,1.17E-05,,,,,,,,,,,,,
"VBD : ,",89,0.003285103,JJS : DT,73,0.000284349,,,,,,,,,,,,,
VBD : .,52,0.001919386,JJS : IN,246,0.000958216,,,,,,,,,,,,,
VBD : :,5,0.000184556,JJS : JJ,35,0.000136332,,,,,,,,,,,,,
VBD : CC,44,0.001624096,JJS : JJS,4,1.56E-05,,,,,,,,,,,,,
VBD : CD,6,0.000221468,JJS : NN,118,0.000459632,,,,,,,,,,,,,
VBD : DT,6,0.000221468,JJS : NNP,78,0.000303825,,,,,,,,,,,,,
VBD : IN,168,0.006201093,JJS : NNS,41,0.000159703,,,,,,,,,,,,,
VBD : JJ,3,0.000110734,JJS : NONE,11,4.28E-05,,,,,,,,,,,,,
VBD : NN,23,0.000848959,JJS : PDT,1,3.90E-06,,,,,,,,,,,,,
VBD : NNP,39,0.001439539,JJS : PRP,8,3.12E-05,,,,,,,,,,,,,
VBD : NNS,6,0.000221468,JJS : PRP$,23,8.96E-05,,,,,,,,,,,,,
VBD : POS,21,0.000775137,JJS : RB,5,1.95E-05,,,,,,,,,,,,,
VBD : PRP,1,3.69E-05,JJS : RBS,6,2.34E-05,,,,,,,,,,,,,
VBD : RB,5,0.000184556,JJS : TO,7,2.73E-05,,,,,,,,,,,,,
VBD : RBR,1,3.69E-05,JJS : VB,6,2.34E-05,,,,,,,,,,,,,
VBD : TO,9,0.000332201,JJS : VBD,12,4.67E-05,,,,,,,,,,,,,
VBD : VBD,6,0.000221468,JJS : VBG,8,3.12E-05,,,,,,,,,,,,,
VBD : VBG,1,3.69E-05,JJS : VBN,6,2.34E-05,,,,,,,,,,,,,
VBD : VBN,3,0.000110734,JJS : VBP,9,3.51E-05,,,,,,,,,,,,,
VBD : VBP,1,3.69E-05,JJS : VBZ,11,4.28E-05,,,,,,,,,,,,,
VBD : WP,1,3.69E-05,JJS : WDT,4,1.56E-05,,,,,,,,,,,,,
VBD : WRB,1,3.69E-05,JJS : WP,2,7.79E-06,,,,,,,,,,,,,
VBG : $,1,3.69E-05,MD : CC,12,4.67E-05,,,,,,,,,,,,,
"VBG : ,",66,0.002436144,MD : CD,9,3.51E-05,,,,,,,,,,,,,
VBG : .,26,0.000959693,MD : DT,53,0.000206445,,,,,,,,,,,,,
VBG : :,1,3.69E-05,MD : EX,1,3.90E-06,,,,,,,,,,,,,
VBG : CC,37,0.001365717,MD : IN,49,0.000190864,,,,,,,,,,,,,
VBG : CD,1,3.69E-05,MD : JJ,23,8.96E-05,,,,,,,,,,,,,
VBG : DT,2,7.38E-05,MD : JJR,1,3.90E-06,,,,,,,,,,,,,
VBG : IN,40,0.001476451,MD : MD,1,3.90E-06,,,,,,,,,,,,,
VBG : JJ,3,0.000110734,MD : NN,59,0.000229816,,,,,,,,,,,,,
VBG : NN,10,0.000369113,MD : NNP,27,0.00010517,,,,,,,,,,,,,
VBG : NNP,3,0.000110734,MD : NNPS,1,3.90E-06,,,,,,,,,,,,,
VBG : NNS,8,0.00029529,MD : NNS,10,3.90E-05,,,,,,,,,,,,,
VBG : POS,7,0.000258379,MD : NONE,3,1.17E-05,,,,,,,,,,,,,
VBG : PRP$,1,3.69E-05,MD : POS,1,3.90E-06,,,,,,,,,,,,,
VBG : RBR,1,3.69E-05,MD : PRP,14,5.45E-05,,,,,,,,,,,,,
VBG : TO,2,7.38E-05,MD : PRP$,20,7.79E-05,,,,,,,,,,,,,
VBG : VBD,1,3.69E-05,MD : RB,12,4.67E-05,,,,,,,,,,,,,
VBG : VBG,1,3.69E-05,MD : RBS,1,3.90E-06,,,,,,,,,,,,,
VBG : VBP,1,3.69E-05,MD : RP,8,3.12E-05,,,,,,,,,,,,,
VBG : VBZ,1,3.69E-05,MD : TO,28,0.000109065,,,,,,,,,,,,,
VBG : WDT,1,3.69E-05,MD : VB,93,0.000362253,,,,,,,,,,,,,
VBG : WP,1,3.69E-05,MD : VBD,3,1.17E-05,,,,,,,,,,,,,
"VBN : ,",17,0.000627492,MD : VBG,8,3.12E-05,,,,,,,,,,,,,
VBN : .,29,0.001070427,MD : VBN,116,0.000451842,,,,,,,,,,,,,
VBN : CC,13,0.000479846,MD : VBP,1,3.90E-06,,,,,,,,,,,,,
VBN : IN,29,0.001070427,MD : VBZ,2,7.79E-06,,,,,,,,,,,,,
VBN : JJ,3,0.000110734,MD : WRB,2,7.79E-06,,,,,,,,,,,,,
VBN : NN,10,0.000369113,NN : $,8,3.12E-05,,,,,,,,,,,,,
VBN : NNP,4,0.000147645,NN : (,19,7.40E-05,,,,,,,,,,,,,
VBN : TO,1,3.69E-05,NN : ),9,3.51E-05,,,,,,,,,,,,,
VBN : VBG,1,3.69E-05,"NN : ,",19,7.40E-05,,,,,,,,,,,,,
VBN : VBN,1,3.69E-05,NN : .,19,7.40E-05,,,,,,,,,,,,,
VBN : VBP,1,3.69E-05,NN : :,12,4.67E-05,,,,,,,,,,,,,
VBN : VBZ,1,3.69E-05,NN : CC,835,0.003252482,,,,,,,,,,,,,
VBN : WP,2,7.38E-05,NN : CD,1343,0.005231238,,,,,,,,,,,,,
"VBP : ,",54,0.001993208,NN : DT,6992,0.027235156,,,,,,,,,,,,,
VBP : .,7,0.000258379,NN : EX,10,3.90E-05,,,,,,,,,,,,,
VBP : :,3,0.000110734,NN : FW,8,3.12E-05,,,,,,,,,,,,,
VBP : CC,10,0.000369113,NN : IN,2730,0.010633864,,,,,,,,,,,,,
VBP : IN,9,0.000332201,NN : JJ,1860,0.00724505,,,,,,,,,,,,,
VBP : JJ,3,0.000110734,NN : JJR,52,0.00020255,,,,,,,,,,,,,
VBP : NN,8,0.00029529,NN : JJS,53,0.000206445,,,,,,,,,,,,,
VBP : NNP,25,0.000922782,NN : MD,92,0.000358357,,,,,,,,,,,,,
VBP : NNS,4,0.000147645,NN : NN,3298,0.012846331,,,,,,,,,,,,,
VBP : POS,2,7.38E-05,NN : NNP,7630,0.029720287,,,,,,,,,,,,,
VBP : TO,1,3.69E-05,NN : NNPS,23,8.96E-05,,,,,,,,,,,,,
VBP : VB,1,3.69E-05,NN : NNS,659,0.002566929,,,,,,,,,,,,,
VBP : VBD,2,7.38E-05,NN : NONE,396,0.001542495,,,,,,,,,,,,,
VBP : VBZ,1,3.69E-05,NN : PDT,21,8.18E-05,,,,,,,,,,,,,
"VBZ : ,",52,0.001919386,NN : POS,5,1.95E-05,,,,,,,,,,,,,
VBZ : .,41,0.001513362,NN : PRP,505,0.00196707,,,,,,,,,,,,,
VBZ : :,4,0.000147645,NN : PRP$,642,0.002500711,,,,,,,,,,,,,
VBZ : CC,17,0.000627492,NN : RB,818,0.003186264,,,,,,,,,,,,,
VBZ : CD,1,3.69E-05,NN : RBR,8,3.12E-05,,,,,,,,,,,,,
VBZ : DT,1,3.69E-05,NN : RBS,23,8.96E-05,,,,,,,,,,,,,
VBZ : IN,19,0.000701314,NN : RP,21,8.18E-05,,,,,,,,,,,,,
VBZ : NN,9,0.000332201,NN : TO,419,0.001632084,,,,,,,,,,,,,
VBZ : NNP,13,0.000479846,NN : VB,581,0.002263104,,,,,,,,,,,,,
VBZ : NNS,1,3.69E-05,NN : VBD,1846,0.007190518,,,,,,,,,,,,,
VBZ : NONE,1,3.69E-05,NN : VBG,436,0.001698302,,,,,,,,,,,,,
VBZ : POS,12,0.000442935,NN : VBN,1055,0.004109424,,,,,,,,,,,,,
VBZ : RB,1,3.69E-05,NN : VBP,204,0.000794618,,,,,,,,,,,,,
VBZ : TO,2,7.38E-05,NN : VBZ,1118,0.00435482,,,,,,,,,,,,,
VBZ : VBG,2,7.38E-05,NN : WDT,165,0.000642706,,,,,,,,,,,,,
VBZ : VBN,1,3.69E-05,NN : WP,91,0.000354462,,,,,,,,,,,,,
VBZ : WP,1,3.69E-05,NN : WP$,7,2.73E-05,,,,,,,,,,,,,
"WDT : ,",1,3.69E-05,NN : WRB,31,0.000120751,,,,,,,,,,,,,
WDT : CC,3,0.000110734,NNP : '',2,7.79E-06,,,,,,,,,,,,,
WDT : IN,1,3.69E-05,NNP : $,6,2.34E-05,,,,,,,,,,,,,
WDT : MD,2,7.38E-05,NNP : (,140,0.000545326,,,,,,,,,,,,,
WDT : NNS,1,3.69E-05,NNP : ),198,0.000771247,,,,,,,,,,,,,
WDT : POS,1,3.69E-05,"NNP : ,",114,0.000444051,,,,,,,,,,,,,
WDT : VBD,4,0.000147645,NNP : .,4,1.56E-05,,,,,,,,,,,,,
WDT : VBZ,3,0.000110734,NNP : :,152,0.000592069,,,,,,,,,,,,,
WP : MD,1,3.69E-05,NNP : CC,2374,0.009247177,,,,,,,,,,,,,
WP : VBD,4,0.000147645,NNP : CD,3977,0.015491164,,,,,,,,,,,,,
WP : VBP,1,3.69E-05,NNP : DT,7205,0.028064832,,,,,,,,,,,,,
WP : VBZ,1,3.69E-05,NNP : EX,33,0.000128541,,,,,,,,,,,,,
WP$ : NN,1,3.69E-05,NNP : FW,34,0.000132436,,,,,,,,,,,,,
WP$ : NNP,1,3.69E-05,NNP : IN,4579,0.017836067,,,,,,,,,,,,,
WP$ : VBZ,1,3.69E-05,NNP : JJ,1232,0.004798872,,,,,,,,,,,,,
"WRB : ,",8,0.00029529,NNP : JJR,32,0.000124646,,,,,,,,,,,,,
WRB : CC,2,7.38E-05,NNP : JJS,90,0.000350567,,,,,,,,,,,,,
WRB : IN,1,3.69E-05,NNP : MD,82,0.000319405,,,,,,,,,,,,,
WRB : NN,1,3.69E-05,NNP : NN,2933,0.011424587,,,,,,,,,,,,,
WRB : NNP,3,0.000110734,NNP : NNP,17371,0.067663316,,,,,,,,,,,,,
WRB : NNS,1,3.69E-05,NNP : NNPS,50,0.000194759,,,,,,,,,,,,,
WRB : POS,2,7.38E-05,NNP : NNS,449,0.00174894,,,,,,,,,,,,,
WRB : RB,1,3.69E-05,NNP : NONE,2348,0.009145902,,,,,,,,,,,,,
WRB : VBD,23,0.000848959,NNP : PDT,2,7.79E-06,,,,,,,,,,,,,
WRB : VBZ,3,0.000110734,NNP : POS,16,6.23E-05,,,,,,,,,,,,,
,,,NNP : PRP,1754,0.00683216,,,,,,,,,,,,,
,,,NNP : PRP$,669,0.002605881,,,,,,,,,,,,,
,,,NNP : RB,1282,0.004993631,,,,,,,,,,,,,
,,,NNP : RBR,21,8.18E-05,,,,,,,,,,,,,
,,,NNP : RBS,13,5.06E-05,,,,,,,,,,,,,
,,,NNP : RP,26,0.000101275,,,,,,,,,,,,,
,,,NNP : SYM,3,1.17E-05,,,,,,,,,,,,,
,,,NNP : TO,449,0.00174894,,,,,,,,,,,,,
,,,NNP : VB,342,0.001332154,,,,,,,,,,,,,
,,,NNP : VBD,3489,0.013590312,,,,,,,,,,,,,
,,,NNP : VBG,605,0.002356589,,,,,,,,,,,,,
,,,NNP : VBN,1373,0.005348094,,,,,,,,,,,,,
,,,NNP : VBP,294,0.001145185,,,,,,,,,,,,,
,,,NNP : VBZ,1926,0.007502133,,,,,,,,,,,,,
,,,NNP : WDT,330,0.001285412,,,,,,,,,,,,,
,,,NNP : WP,245,0.000954321,,,,,,,,,,,,,
,,,NNP : WP$,30,0.000116856,,,,,,,,,,,,,
,,,NNP : WRB,100,0.000389519,,,,,,,,,,,,,
,,,NNPS : (,1,3.90E-06,,,,,,,,,,,,,
,,,NNPS : CC,19,7.40E-05,,,,,,,,,,,,,
,,,NNPS : CD,18,7.01E-05,,,,,,,,,,,,,
,,,NNPS : DT,91,0.000354462,,,,,,,,,,,,,
,,,NNPS : FW,1,3.90E-06,,,,,,,,,,,,,
,,,NNPS : IN,43,0.000167493,,,,,,,,,,,,,
,,,NNPS : JJ,15,5.84E-05,,,,,,,,,,,,,
,,,NNPS : JJR,2,7.79E-06,,,,,,,,,,,,,
,,,NNPS : MD,2,7.79E-06,,,,,,,,,,,,,
,,,NNPS : NN,27,0.00010517,,,,,,,,,,,,,
,,,NNPS : NNP,101,0.000393414,,,,,,,,,,,,,
,,,NNPS : NNPS,12,4.67E-05,,,,,,,,,,,,,
,,,NNPS : NNS,9,3.51E-05,,,,,,,,,,,,,
,,,NNPS : NONE,15,5.84E-05,,,,,,,,,,,,,
,,,NNPS : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,NNPS : PRP,25,9.74E-05,,,,,,,,,,,,,
,,,NNPS : PRP$,9,3.51E-05,,,,,,,,,,,,,
,,,NNPS : RB,16,6.23E-05,,,,,,,,,,,,,
,,,NNPS : TO,3,1.17E-05,,,,,,,,,,,,,
,,,NNPS : VB,22,8.57E-05,,,,,,,,,,,,,
,,,NNPS : VBD,27,0.00010517,,,,,,,,,,,,,
,,,NNPS : VBG,5,1.95E-05,,,,,,,,,,,,,
,,,NNPS : VBN,25,9.74E-05,,,,,,,,,,,,,
,,,NNPS : VBP,4,1.56E-05,,,,,,,,,,,,,
,,,NNPS : VBZ,3,1.17E-05,,,,,,,,,,,,,
,,,NNPS : WDT,2,7.79E-06,,,,,,,,,,,,,
,,,NNPS : WP,3,1.17E-05,,,,,,,,,,,,,
,,,NNS : '',1,3.90E-06,,,,,,,,,,,,,
,,,NNS : $,1,3.90E-06,,,,,,,,,,,,,
,,,NNS : (,4,1.56E-05,,,,,,,,,,,,,
,,,NNS : ),1,3.90E-06,,,,,,,,,,,,,
,,,"NNS : ,",6,2.34E-05,,,,,,,,,,,,,
,,,NNS : .,3,1.17E-05,,,,,,,,,,,,,
,,,NNS : :,3,1.17E-05,,,,,,,,,,,,,
,,,NNS : CC,97,0.000377833,,,,,,,,,,,,,
,,,NNS : CD,251,0.000977692,,,,,,,,,,,,,
,,,NNS : DT,1567,0.00610376,,,,,,,,,,,,,
,,,NNS : EX,2,7.79E-06,,,,,,,,,,,,,
,,,NNS : IN,720,0.002804536,,,,,,,,,,,,,
,,,NNS : JJ,531,0.002068345,,,,,,,,,,,,,
,,,NNS : JJR,21,8.18E-05,,,,,,,,,,,,,
,,,NNS : JJS,14,5.45E-05,,,,,,,,,,,,,
,,,NNS : MD,22,8.57E-05,,,,,,,,,,,,,
,,,NNS : NN,501,0.001951489,,,,,,,,,,,,,
,,,NNS : NNP,1214,0.004728759,,,,,,,,,,,,,
,,,NNS : NNPS,12,4.67E-05,,,,,,,,,,,,,
,,,NNS : NNS,283,0.001102338,,,,,,,,,,,,,
,,,NNS : NONE,103,0.000401204,,,,,,,,,,,,,
,,,NNS : PDT,1,3.90E-06,,,,,,,,,,,,,
,,,NNS : POS,3,1.17E-05,,,,,,,,,,,,,
,,,NNS : PRP,117,0.000455737,,,,,,,,,,,,,
,,,NNS : PRP$,175,0.000681658,,,,,,,,,,,,,
,,,NNS : RB,205,0.000798514,,,,,,,,,,,,,
,,,NNS : RBR,2,7.79E-06,,,,,,,,,,,,,
,,,NNS : RBS,3,1.17E-05,,,,,,,,,,,,,
,,,NNS : RP,15,5.84E-05,,,,,,,,,,,,,
,,,NNS : TO,123,0.000479108,,,,,,,,,,,,,
,,,NNS : VB,227,0.000884208,,,,,,,,,,,,,
,,,NNS : VBD,219,0.000853046,,,,,,,,,,,,,
,,,NNS : VBG,106,0.00041289,,,,,,,,,,,,,
,,,NNS : VBN,290,0.001129605,,,,,,,,,,,,,
,,,NNS : VBP,140,0.000545326,,,,,,,,,,,,,
,,,NNS : VBZ,66,0.000257082,,,,,,,,,,,,,
,,,NNS : WDT,20,7.79E-05,,,,,,,,,,,,,
,,,NNS : WP,14,5.45E-05,,,,,,,,,,,,,
,,,NNS : WP$,1,3.90E-06,,,,,,,,,,,,,
,,,NNS : WRB,13,5.06E-05,,,,,,,,,,,,,
,,,NONE : '',1,3.90E-06,,,,,,,,,,,,,
,,,NONE : $,2,7.79E-06,,,,,,,,,,,,,
,,,NONE : (,99,0.000385624,,,,,,,,,,,,,
,,,"NONE : ,",6,2.34E-05,,,,,,,,,,,,,
,,,NONE : :,9,3.51E-05,,,,,,,,,,,,,
,,,NONE : CC,90,0.000350567,,,,,,,,,,,,,
,,,NONE : CD,74,0.000288244,,,,,,,,,,,,,
,,,NONE : DT,60,0.000233711,,,,,,,,,,,,,
,,,NONE : EX,1,3.90E-06,,,,,,,,,,,,,
,,,NONE : FW,12,4.67E-05,,,,,,,,,,,,,
,,,NONE : IN,106,0.00041289,,,,,,,,,,,,,
,,,NONE : JJ,111,0.000432366,,,,,,,,,,,,,
,,,NONE : JJR,3,1.17E-05,,,,,,,,,,,,,
,,,NONE : JJS,9,3.51E-05,,,,,,,,,,,,,
,,,NONE : MD,2,7.79E-06,,,,,,,,,,,,,
,,,NONE : NN,283,0.001102338,,,,,,,,,,,,,
,,,NONE : NNP,3134,0.01220752,,,,,,,,,,,,,
,,,NONE : NNPS,13,5.06E-05,,,,,,,,,,,,,
,,,NONE : NNS,45,0.000175283,,,,,,,,,,,,,
,,,NONE : PRP,67,0.000260978,,,,,,,,,,,,,
,,,NONE : PRP$,2,7.79E-06,,,,,,,,,,,,,
,,,NONE : RB,33,0.000128541,,,,,,,,,,,,,
,,,NONE : RP,1,3.90E-06,,,,,,,,,,,,,
,,,NONE : TO,26,0.000101275,,,,,,,,,,,,,
,,,NONE : VBD,94,0.000366148,,,,,,,,,,,,,
,,,NONE : VBG,8,3.12E-05,,,,,,,,,,,,,
,,,NONE : VBN,9,3.51E-05,,,,,,,,,,,,,
,,,NONE : VBP,20,7.79E-05,,,,,,,,,,,,,
,,,NONE : VBZ,540,0.002103402,,,,,,,,,,,,,
,,,PDT : CD,1,3.90E-06,,,,,,,,,,,,,
,,,PDT : JJ,12,4.67E-05,,,,,,,,,,,,,
,,,PDT : NN,33,0.000128541,,,,,,,,,,,,,
,,,PDT : NNP,13,5.06E-05,,,,,,,,,,,,,
,,,PDT : NNS,8,3.12E-05,,,,,,,,,,,,,
,,,PDT : VBG,1,3.90E-06,,,,,,,,,,,,,
,,,POS : .,1,3.90E-06,,,,,,,,,,,,,
,,,POS : CC,17,6.62E-05,,,,,,,,,,,,,
,,,POS : CD,3,1.17E-05,,,,,,,,,,,,,
,,,POS : DT,10,3.90E-05,,,,,,,,,,,,,
,,,POS : FW,1,3.90E-06,,,,,,,,,,,,,
,,,POS : IN,52,0.00020255,,,,,,,,,,,,,
,,,POS : JJ,14,5.45E-05,,,,,,,,,,,,,
,,,POS : JJS,1,3.90E-06,,,,,,,,,,,,,
,,,POS : NN,75,0.000292139,,,,,,,,,,,,,
,,,POS : NNP,97,0.000377833,,,,,,,,,,,,,
,,,POS : NNPS,1,3.90E-06,,,,,,,,,,,,,
,,,POS : NNS,8,3.12E-05,,,,,,,,,,,,,
,,,POS : NONE,11,4.28E-05,,,,,,,,,,,,,
,,,POS : POS,2,7.79E-06,,,,,,,,,,,,,
,,,POS : PRP,10,3.90E-05,,,,,,,,,,,,,
,,,POS : RB,3,1.17E-05,,,,,,,,,,,,,
,,,POS : TO,11,4.28E-05,,,,,,,,,,,,,
,,,POS : VB,1,3.90E-06,,,,,,,,,,,,,
